username,keyword,commits_before,commits_after,net_lines_before,net_lines_after,lines_added_before,lines_removed_before,lines_added_after,lines_removed_after
XrKang,low vision,37,0,447004,0,446184,820,0,0
sudo-Erno,low vision,2,2,861,1,861,0,1,0
juicedatom,low vision,1,0,0,0,0,0,0,0
junxiao01,low vision,36,0,8619,0,8149,470,0,0
SSyangguang,low vision,303,44,21139,1250,8965,12174,1127,123
Fire-friend,low vision,44,44,43705,184680,43433,272,160764,23916
Harbinzzy,low vision,16,141,456,982,440,16,658,324
IanYeung,low vision,6,1,285260,2,285035,225,1,1
happycaoyue,low vision,4,0,53,0,53,0,0,0
zhaominyiz,low vision,7,5,3812,9474,3785,27,9472,2
YingqianWang,low vision,24,47,197,1601,141,56,783,818
taylmoer09,partially blind,0,0,0,0,0,0,0,0
ibos-dk,partially sighted,0,0,0,0,0,0,0,0
LegallyInsane,legally blind,0,0,0,0,0,0,0,0
ScaerieTale,legally blind,33,0,923,0,611,312,0,0
0x557755,legally blind,0,0,0,0,0,0,0,0
arecibomessage,legally blind,0,0,0,0,0,0,0,0
biggalute007,legally blind,0,0,0,0,0,0,0,0
dantegalindocruz,legally blind,0,0,0,0,0,0,0,0
Cassandraralls21,legally blind,0,0,0,0,0,0,0,0
pancakestack,legally blind,0,0,0,0,0,0,0,0
BLV,blv,0,0,0,0,0,0,0,0
blVck49,blv,8,0,4537,0,4413,124,0,0
blvtsvp,blv,0,0,0,0,0,0,0,0
BlvckBantu,blv,49,21,2329039,38809,2328758,281,38701,108
BlveH,blv,3,10,15716,179835,15714,2,178777,1058
blvvvck,blv,0,0,0,0,0,0,0,0
Blvkk8King,blv,0,0,0,0,0,0,0,0
BLVCKdvl,blv,2,34,965447,96940,965447,0,96075,865
BLvren,blv,0,0,0,0,0,0,0,0
blvdie,blv,3,22,879,14406,878,1,14377,29
blvckjoy,blv,41,234,2622,85491,1986,636,82200,3291
Blvcc,blv,0,0,0,0,0,0,0,0
blvckmvre,blv,0,0,0,0,0,0,0,0
blvvamsi,blv,0,40,0,3017,0,0,2652,365
BLVudu,blv,0,0,0,0,0,0,0,0
BLVPrasad,blv,0,0,0,0,0,0,0,0
Blvccklincoln13,blv,6,61,714,2762,698,16,2214,548
blvckm4gic,blv,8,28,8408,25428,8408,0,25251,177
BLVCK-BERRY,blv,0,61,0,13492,0,0,12978,514
BlvckJ,blv,222,215,10310,4318777,3878,6432,1179477,3139300
BlvckJack,blv,0,0,0,0,0,0,0,0
blvck74,blv,33,15,87805,92754,87540,265,57968,34786
BlvckManta,blv,29,1,2467,685,2409,58,685,0
blv0008,blv,0,3,0,87,0,0,87,0
blvck2371,blv,0,65,0,206761,0,0,203667,3094
blvckmansory,blv,230,0,115426,0,104263,11163,0,0
blvckn9ght,blv,12,11,4047,17520,3614,433,17520,0
BLVCKGVD,blv,0,0,0,0,0,0,0,0
Blvackk,blv,0,26,0,322398,0,0,322026,372
blvktvp,blv,338,13,5989,4138,5457,532,3094,1044
BlvdBroken,blv,102,64,311724,6220,298789,12935,3610,2610
BLVK-MAN,blv,4,53,13574,710232,13574,0,708212,2020
blvance,blv,0,83,0,354063,0,0,352099,1964
blvckbrvther,blv,0,0,0,0,0,0,0,0
blvck93,blv,16,297,1343,7257,1255,88,4921,2336
Blvcckjesus,blv,0,0,0,0,0,0,0,0
blvm159263,blv,460,0,24388,0,21037,3351,0,0
BlvckAres,blv,0,0,0,0,0,0,0,0
blvckmarker,blv,62,30,3822011,22103,3578554,243457,8486,13617
BlvckboiVu,blv,127,276,27538,141716,19073,8465,107859,33857
blvckwave,blv,0,18,0,233512,0,0,232528,984
blvckX-chk,blv,627,0,50960,0,36495,14465,0,0
blvk-frozen,blv,0,0,0,0,0,0,0,0
BLvckMvGiC21,blv,2,10,93,28500,93,0,28500,0
blvckstone,blv,0,1,0,105,0,0,105,0
BLVCHO,blv,29,2,537,1932,522,15,1932,0
blvckonej,blv,43,0,24278,0,19575,4703,0,0
blvckpearl09,blv,0,0,0,0,0,0,0,0
Blvck4K,blv,0,42,0,26414,0,0,24404,2010
Blvdedvnce,blv,11,7,5711,14,5704,7,11,3
BLVCKNESSS,blv,0,52,0,13173,0,0,11421,1752
blvess,blv,136,62,54309,18714,47742,6567,14149,4565
blvkkbrd,blv,0,0,0,0,0,0,0,0
BLVenom,blv,0,6,0,165,0,0,119,46
Blvcktech,blv,0,11,0,4953678,0,0,4953381,297
Blvck-roz,blv,52,0,2234778,0,2169996,64782,0,0
BLVESMxN,blv,85,24,77535,31995,65595,11940,31430,565
Blvckjs96,blv,0,33,0,53379,0,0,34339,19040
Blvck-Morpheus,blv,2,79,1908,86221,1908,0,81444,4777
Blvcki,blv,20,37,3277,10765,2605,672,8812,1953
blvck-shugar,blv,0,0,0,0,0,0,0,0
AnaisLeger23,blv,20,6,15295,44005,10542,4753,21893,22112
blvenoise9,blv,5,34,668,911176,658,10,867856,43320
Blvrr12,blv,53,15,86067,9431,83456,2611,8393,1038
blv0626,blv,0,28,0,19217,0,0,19174,43
Blvck-boy,blv,0,22,0,2610,0,0,2153,457
blvkinspace,blv,0,0,0,0,0,0,0,0
blvcksheep,blv,0,0,0,0,0,0,0,0
blvd-saint,blv,0,0,0,0,0,0,0,0
blvckmage,blv,0,30,0,484554,0,0,484090,464
Blvcky,blv,0,0,0,0,0,0,0,0
BlvkeTafara,blv,0,0,0,0,0,0,0,0
Blvckiiing,blv,5,0,947,0,939,8,0,0
BlvckWolv,blv,2,20,4756,7731,4756,0,5574,2157
blvcksquad,blv,71,101,30380,24037,29258,1122,22456,1581
ABSLHF,blv,0,0,0,0,0,0,0,0
blvcknwh1te,blv,2,4,1689,1396,1360,329,1211,185
Blvcko13,blv,0,0,0,0,0,0,0,0
BLVieiraG,blv,5,1,3780,12252,3780,0,12252,0
BLVCKRIZZ,blv,0,5,0,3078,0,0,3078,0
prasadOS,blv,0,11,0,27426,0,0,8596,18830
BLVCKBloo,blv,0,0,0,0,0,0,0,0
Blvcksam,blv,23,0,549,0,377,172,0,0
blvck1016,blv,31,0,192669,0,192425,244,0,0
blvkmage,blv,523,0,201559,0,136831,64728,0,0
BlVrp,blv,12,99,1098,67399,1045,53,65393,2006
blvckk,blv,0,0,0,0,0,0,0,0
blvcku,blv,4,0,30,0,17,13,0,0
blvn3dlove-afk,blv,0,0,0,0,0,0,0,0
blvittal,blv,0,0,0,0,0,0,0,0
Blvckpips,blv,8,0,20687,0,20687,0,0,0
Blvck04,blv,257,0,95358,0,61267,34091,0,0
blvesman,blv,0,0,0,0,0,0,0,0
blvrdev,blv,0,0,0,0,0,0,0,0
blvraghavareddy,blv,3,9,317166,486,317104,62,382,104
BlvkLegend,blv,7,0,67374,0,67372,2,0,0
Blvckcodeio,blv,6,0,1278,0,1163,115,0,0
blvck19,blv,6,4,6151,88,6151,0,88,0
Blvarez,blv,0,0,0,0,0,0,0,0
BLVCK-GHOST,blv,71,0,174640,0,88009,86631,0,0
Blvckgurl,blv,0,0,0,0,0,0,0,0
BLVCKFX,blv,0,0,0,0,0,0,0,0
Blvckbeatle,blv,6457,4326,42510,62605,21570,20940,35362,27243
blvckbubba,blv,9,0,2065,0,1982,83,0,0
BlvckAl,blv,75,0,1927,0,1625,302,0,0
blvckcvbe,blv,1,57,2257,732379,2257,0,725373,7006
blvanderwalt,blv,0,0,0,0,0,0,0,0
blvsnprasad,blv,0,34,0,783,0,0,635,148
blVck-88,blv,0,40,0,4112757,0,0,2744807,1367950
BLVCK-ICE,blv,0,0,0,0,0,0,0,0
blvckboi1,blv,0,0,0,0,0,0,0,0
BLVCKMVGE,blv,0,0,0,0,0,0,0,0
BLVeverLY,blv,1,0,7453,0,7453,0,0,0
blvcksand,blv,0,0,0,0,0,0,0,0
BLVCKSWAN,blv,0,0,0,0,0,0,0,0
blvonnieunden,blv,0,0,0,0,0,0,0,0
blVictorAguilar,blv,0,0,0,0,0,0,0,0
blvck-k,blv,0,53,0,2761,0,0,2194,567
brianlevu,blv,0,0,0,0,0,0,0,0
blvig,blv,0,0,0,0,0,0,0,0
BLVCK-WIND,blv,0,4,0,21326,0,0,21326,0
blvckroom,blv,0,5,0,168100,0,0,168100,0
blvega,blv,0,0,0,0,0,0,0,0
BLVCKMAN,blv,0,0,0,0,0,0,0,0
blvckporsche,blv,0,0,0,0,0,0,0,0
blvmwd,blv,467,410,27995,16424,20469,7526,10973,5451
blvke,blv,0,14,0,785480,0,0,785134,346
blvckmxtr,blv,1,0,15,0,1,14,0,0
nguyenvietngo,blv,0,0,0,0,0,0,0,0
BlvckFr0st,blv,62,26,0,0,0,0,0,0
BlvckGriffin,blv,11,3,1319,615,1263,56,615,0
Blvklummy,blv,0,0,0,0,0,0,0,0
Blvktra,blv,0,17,0,6755,0,0,6398,357
BlvcKultvre,blv,0,59,0,3392,0,0,2536,856
BlvckH4wck,blv,0,0,0,0,0,0,0,0
BLVCKBOIIIII,blv,16,3,2852,66,2584,268,65,1
blvckphish,blv,0,0,0,0,0,0,0,0
blvcktrust,blv,6,0,439,0,437,2,0,0
blvenie,blv,0,0,0,0,0,0,0,0
blvrn,blv,4,0,21045,0,14488,6557,0,0
BlvckTerror,blv,0,0,0,0,0,0,0,0
Blvkkfxx,blv,0,0,0,0,0,0,0,0
blvbak,blv,0,0,0,0,0,0,0,0
Blvanderpool,blv,0,0,0,0,0,0,0,0
blvwfox-sudo,blv,0,10,0,10324,0,0,8648,1676
blvosh2,blv,18,0,575,0,516,59,0,0
BlvckForxt,blv,45,0,800,0,675,125,0,0
blvxme,blv,0,18,0,2289,0,0,2198,91
blvcko23,blv,0,0,0,0,0,0,0,0
BLVCKICE,blv,0,0,0,0,0,0,0,0
blvckfrxg,blv,0,27,0,807140,0,0,404127,403013
Blvlvt,blv,0,0,0,0,0,0,0,0
blvckpandaa,blv,5,257,143,79478,139,4,71917,7561
blvckbear,blv,0,0,0,0,0,0,0,0
blvk-az,blv,0,2,0,359,0,0,359,0
BLVKES,blv,1,0,182,0,182,0,0,0
BLVCKpearl,blv,0,12,0,16605,0,0,16073,532
BLVCKAPAR,blv,0,0,0,0,0,0,0,0
clauderouiller,blv,0,55,0,3650,0,0,2894,756
BLVVDE,blv,5,0,3611,0,3608,3,0,0
blvckspider,blv,29,41,13645,12071,9647,3998,10609,1462
blvnk-spam,blv,0,9,0,45,0,0,35,10
blvd,blv,0,0,0,0,0,0,0,0
Blvckhat101,blv,0,0,0,0,0,0,0,0
Blvd19205,blv,2,103,13,11878,12,1,9164,2714
blvdjm,blv,0,2,0,28,0,0,28,0
Blvcperl,blv,0,0,0,0,0,0,0,0
BLVCKDIAMONDSKY,blv,5,10,6,1177,4,2,1114,63
Blvkkat,blv,0,12,0,584,0,0,461,123
blvck8888,blv,7,0,309,0,309,0,0,0
Blvck-F,blv,0,19,0,807684,0,0,807612,72
Blvckman254,blv,0,2,0,321,0,0,321,0
blvinh20,blv,0,378,0,69662,0,0,52725,16937
Blvckbeetle,blv,3,0,148,0,148,0,0,0
BlvckHatkelvin,blv,18,1,4978,1480,2845,2133,1480,0
blvkfox,blv,0,0,0,0,0,0,0,0
blvst,blv,0,0,0,0,0,0,0,0
blvlyf,blv,0,0,0,0,0,0,0,0
Blvckstephon,blv,0,0,0,0,0,0,0,0
blvsgl,blv,0,0,0,0,0,0,0,0
blvckjackal,blv,0,41,0,110789,0,0,67532,43257
blvckh,blv,0,0,0,0,0,0,0,0
BlVikasGit,blv,11,0,13408,0,13402,6,0,0
blvdyy,blv,17,0,214,0,202,12,0,0
blvck29,blv,0,24,0,481170,0,0,481051,119
blvckcoder,blv,149,0,136163,0,117883,18280,0,0
BLVCKY-TE,blv,0,10,0,2116960,0,0,1761416,355544
BlveLotvs,blv,10,91,6103,68385,6063,40,67608,777
blvg0018-uol,blv,0,0,0,0,0,0,0,0
Blvck199,blv,16,1,25337,168,22396,2941,110,58
blvck55,blv,0,26,0,7833,0,0,7284,549
blvcktot,blv,5,0,11,0,9,2,0,0
blvargas11,blv,0,17,0,5407,0,0,5395,12
blvberrii,blv,0,10,0,3764,0,0,2805,959
thlinksi,blv,1,52,749,876770,749,0,863449,13321
BLV62,blv,0,0,0,0,0,0,0,0
blve4171,blv,0,0,0,0,0,0,0,0
blvkhat,blv,1,0,10,0,10,0,0,0
blvdbath,blv,1225,89,15936,15912,10766,5170,8889,7023
BlvckHatter,blv,0,0,0,0,0,0,0,0
BLVCK89,blv,0,0,0,0,0,0,0,0
blvckback,blv,0,0,0,0,0,0,0,0
BlvkSpiderman,blv,0,0,0,0,0,0,0,0
Blvckhand,blv,0,0,0,0,0,0,0,0
BLvsJC,blv,0,0,0,0,0,0,0,0
Blvckmhikky,blv,10,6,2428,677,2426,2,677,0
BLVNQ,blv,0,7,0,350423,0,0,350173,250
Blvcck,blv,0,4,0,751,0,0,500,251
BLVANSONHVA,blv,1,0,1682,0,1682,0,0,0
blvckpenguin,blv,30,0,2312,0,1828,484,0,0
blvas,blv,0,0,0,0,0,0,0,0
Blvckboymo,blv,0,12,0,468,0,0,467,1
blvconsultinggrp,blv,6,0,210,0,200,10,0,0
blvdes,blv,6,16,1096,1004,1085,11,604,400
blvic,blv,0,0,0,0,0,0,0,0
blvcko-yb,blv,0,18,0,664,0,0,629,35
Blvck-cat,blv,1,2,24,1943,24,0,1788,155
Blvckphilz,blv,7,0,162307,0,162307,0,0,0
BlvckOrigin,blv,0,0,0,0,0,0,0,0
BlvckroninX,blv,0,0,0,0,0,0,0,0
BLVCKRIPPER,blv,0,0,0,0,0,0,0,0
blvckvnic0rn,blv,43,11,84215,513,62424,21791,427,86
blvckplug,blv,9,0,30223,0,30201,22,0,0
blvera,blv,0,0,0,0,0,0,0,0
blvck-td,blv,0,8,0,2846,0,0,1845,1001
blvargas,blv,0,0,0,0,0,0,0,0
blvcktrip,blv,0,0,0,0,0,0,0,0
blveui,blv,58,86,319301,297685,313740,5561,209070,88615
BlvckBucci,blv,0,0,0,0,0,0,0,0
blvckkkkj,blv,0,2,0,81,0,0,81,0
blv157,blv,608,0,524,0,299,225,0,0
Blvckv,blv,0,0,0,0,0,0,0,0
blv-suellen,blv,0,0,0,0,0,0,0,0
blvckfortress,blv,0,0,0,0,0,0,0,0
blvkdayveed,blv,32,8,733,480,581,152,478,2
BLVCK1997,blv,0,1,0,2,0,0,2,0
Blvckhippy18,blv,0,0,0,0,0,0,0,0
BLvkWeil,blv,0,2,0,57,0,0,44,13
blvck2040,blv,0,4,0,6007,0,0,6005,2
Blvckalle,blv,0,0,0,0,0,0,0,0
blvckpreme,blv,0,0,0,0,0,0,0,0
Blvcko,blv,0,0,0,0,0,0,0,0
BLVZXR,blv,0,5,0,199,0,0,198,1
BlvckRed,blv,0,3,0,1049,0,0,1041,8
blv6,blv,55,8,6963,4075,3769,3194,2685,1390
blvckwlffd-ctrluninq,blv,2,9,156,1260,87,69,1118,142
Blvyy,blv,0,0,0,0,0,0,0,0
blvck12788,blv,704,14,2696292,1416,435266,2261026,896,520
blvvlb,blv,232,107,72656,95485,30998,41658,46815,48670
Blvq,blv,0,0,0,0,0,0,0,0
blvckvision,blv,0,0,0,0,0,0,0,0
BlVladimir,blv,0,342,0,1319652,0,0,879197,440455
blvieira,blv,0,0,0,0,0,0,0,0
Blvckdan,blv,2,1,14,6,14,0,3,3
BLVCK08,blv,37,113,565,358,444,121,299,59
BLVCKSHEEP-CEO,blv,0,17,0,756662,0,0,636110,120552
blvcklullaby,blv,0,0,0,0,0,0,0,0
BLVCL,blv,3,0,437,0,437,0,0,0
Blvchrst,blv,0,0,0,0,0,0,0,0
blvckcatswag,blv,0,72,0,24801,0,0,24707,94
Blvcksheepsf,blv,0,0,0,0,0,0,0,0
blvakfec,blv,0,10,0,971,0,0,968,3
BLVCKMARIO,blv,0,8,0,39816,0,0,39801,15
blvsah,blv,12,12,691,1696,238,453,1684,12
blvcksanta,blv,0,19,0,4042,0,0,3784,258
BLVCKLIGH,blv,0,6,0,14546,0,0,14514,32
shrblv,blv,0,0,0,0,0,0,0,0
petitoursblanc,blv,0,0,0,0,0,0,0,0
crookbig06-collab,blv,0,0,0,0,0,0,0,0
blvckxwolf,blv,0,0,0,0,0,0,0,0
blv-luizcastro,blv,0,0,0,0,0,0,0,0
Blvcklist34,blv,7,0,153,0,148,5,0,0
blv6333,blv,0,0,0,0,0,0,0,0
Blvck91,blv,0,0,0,0,0,0,0,0
BLvCK96,blv,0,0,0,0,0,0,0,0
blvxtreet99,blv,0,0,0,0,0,0,0,0
blvck-lover,blv,0,0,0,0,0,0,0,0
blvdresidential,blv,0,121,0,1450,0,0,1082,368
blvckcr8w,blv,3,0,8019,0,8017,2,0,0
BLVCK666Thug,blv,0,0,0,0,0,0,0,0
Blvhe,blv,80,67,12511,57171,12043,468,43823,13348
blvan,blv,0,3,0,462965,0,0,462947,18
BLVCKWINGED,blv,0,1,0,1,0,0,1,0
BLVCKTemp,blv,0,0,0,0,0,0,0,0
blvpp,blv,0,0,0,0,0,0,0,0
blvae,blv,0,0,0,0,0,0,0,0
BlvckHelios,blv,0,0,0,0,0,0,0,0
Blvckguy,blv,4,0,1091,0,598,493,0,0
blvcksaida,blv,0,0,0,0,0,0,0,0
BLvckbutter0,blv,0,4,0,2288,0,0,2288,0
blv2797,blv,0,0,0,0,0,0,0,0
BlVcKB3TtY,blv,0,0,0,0,0,0,0,0
blvcque,blv,0,0,0,0,0,0,0,0
blveeresh,blv,0,0,0,0,0,0,0,0
blvckcrxspdapps,blv,0,0,0,0,0,0,0,0
blvvnks,blv,15,21,268,14817,204,64,11826,2991
blvkrvbbit,blv,121,34,1355,502,887,468,278,224
BlvckGnome,blv,0,0,0,0,0,0,0,0
blvkreaper,blv,0,0,0,0,0,0,0,0
Blvrred,blv,11,0,189,0,189,0,0,0
BlvkBox,blv,0,0,0,0,0,0,0,0
blvlohithkumar,blv,0,0,0,0,0,0,0,0
BLVCK-coder,blv,0,3,0,2845,0,0,2844,1
blvrdflow,blv,0,5,0,1816,0,0,1816,0
blvckfitz,blv,0,0,0,0,0,0,0,0
Blveee,blv,0,1,0,19331,0,0,19331,0
Blvckrichie7,blv,0,0,0,0,0,0,0,0
blvckrvin,blv,0,0,0,0,0,0,0,0
blvzee,blv,0,0,0,0,0,0,0,0
blvckwhitefox,blv,0,2,0,2176,0,0,2176,0
blvck-jt,blv,0,7,0,28,0,0,25,3
blvzyz,blv,1394,1883,10279,227729,5942,4337,129639,98090
Blvkrishna,blv,0,0,0,0,0,0,0,0
BLVCKMAsK,blv,10,53,641,7485744,548,93,3745702,3740042
BLVCKii,blv,0,0,0,0,0,0,0,0
blvckclxud,blv,2,0,426,0,426,0,0,0
blvejay,blv,0,0,0,0,0,0,0,0
blvictor,blv,2,0,863,0,863,0,0,0
BLVCKMUUR,blv,0,0,0,0,0,0,0,0
BlvckCxffee,blv,0,0,0,0,0,0,0,0
blvramprasad1,blv,0,0,0,0,0,0,0,0
blvckmeow,blv,0,0,0,0,0,0,0,0
blvckkitty,blv,1,0,21,0,21,0,0,0
BLVCKBIMBSY,blv,0,3,0,25,0,0,25,0
blvckgoddes,blv,0,0,0,0,0,0,0,0
blvckdvtv,blv,0,8,0,2664,0,0,2196,468
Blvckfary,blv,0,0,0,0,0,0,0,0
blvckmoneysteeze,blv,0,0,0,0,0,0,0,0
blvcktomii,blv,0,0,0,0,0,0,0,0
blvckessvm,blv,0,3,0,26172,0,0,26172,0
blvckmvgicdotexe,blv,0,0,0,0,0,0,0,0
blvrdqq,blv,0,0,0,0,0,0,0,0
Blvekasys,blv,0,0,0,0,0,0,0,0
blve-long,blv,0,0,0,0,0,0,0,0
blvlad,blv,0,0,0,0,0,0,0,0
blvckbear88,blv,5,0,4622,0,4614,8,0,0
blvckboom,blv,0,1,0,333,0,0,333,0
blvlv,blv,0,0,0,0,0,0,0,0
blvinx,blv,0,0,0,0,0,0,0,0
blvckjoekr,blv,0,0,0,0,0,0,0,0
BLVCKDEVIL,blv,0,0,0,0,0,0,0,0
Blv2345,blv,0,1,0,16,0,0,16,0
blv-sh,blv,0,0,0,0,0,0,0,0
blvckmxgzk,blv,0,134,0,30288,0,0,18192,12096
BlvckLvbelX,blv,0,0,0,0,0,0,0,0
blvckroby,blv,0,0,0,0,0,0,0,0
Blvnk86,blv,0,0,0,0,0,0,0,0
blvecat,blv,0,0,0,0,0,0,0,0
blvramana,blv,0,0,0,0,0,0,0,0
blvuramo,blv,0,0,0,0,0,0,0,0
Blvckysh,blv,0,11,0,2134,0,0,1443,691
Blvnpe23,blv,0,0,0,0,0,0,0,0
blvrnl,blv,0,0,0,0,0,0,0,0
blvckline,blv,0,208,0,4643,0,0,2178,2465
blvx,blv,0,0,0,0,0,0,0,0
blvntvsd,blv,0,4,0,403,0,0,403,0
BLVCKMVGIC666,blv,0,0,0,0,0,0,0,0
blvgnan1096-cpu,blv,0,33,0,81585,0,0,81508,77
blvckthekali66-commits,blv,0,0,0,0,0,0,0,0
blvckzetsu0,blv,0,55,0,12278,0,0,10356,1922
blvck-ant,blv,19,0,15148,0,15108,40,0,0
Blvdz007,blv,0,0,0,0,0,0,0,0
Blvcksabre,blv,0,0,0,0,0,0,0,0
blvolga,blv,0,0,0,0,0,0,0,0
blvnkdept,blv,0,1,0,22,0,0,22,0
blvckjvck145,blv,0,2,0,4,0,0,4,0
BlvckIvy,blv,0,0,0,0,0,0,0,0
blvishnu,blv,0,1,0,232,0,0,232,0
Blvqjhack,blv,0,389,0,36738,0,0,3390,33348
blvck618,blv,0,0,0,0,0,0,0,0
BlvkLion96,blv,0,0,0,0,0,0,0,0
blve1202,blv,0,0,0,0,0,0,0,0
blvcksadboy,blv,0,0,0,0,0,0,0,0
blvckapple241,blv,0,0,0,0,0,0,0,0
blvckizzz,blv,197,0,9476,0,5551,3925,0,0
blvcklistedfx,blv,0,0,0,0,0,0,0,0
BlvckCurrant,blv,0,2,0,2,0,0,2,0
blvckmamba-glitch,blv,0,29,0,3974,0,0,3928,46
blvshmoon,blv,0,0,0,0,0,0,0,0
BlvlS,blv,0,0,0,0,0,0,0,0
BlvckSaint,blv,0,0,0,0,0,0,0,0
blvck777cooper,blv,0,0,0,0,0,0,0,0
blvckmvge7,blv,0,22,0,7633,0,0,6928,705
BLVCK-07,blv,0,5,0,4354,0,0,4352,2
blvalx,blv,0,11,0,4351,0,0,4339,12
blvckat,blv,0,0,0,0,0,0,0,0
Blvck123456,blv,3,0,68,0,34,34,0,0
Blvckout-ca,blv,2,0,116,0,116,0,0,0
blvck715,blv,0,5,0,2588,0,0,2586,2
BlvckDeamon,blv,0,0,0,0,0,0,0,0
blvckstvtue,blv,3,1,31986,8018,31986,0,8018,0
BlvckLuigi,blv,0,0,0,0,0,0,0,0
blvckrv1n,blv,0,0,0,0,0,0,0,0
blvck13636,blv,0,1,0,16,0,0,16,0
Blvrobinsonunrealisticrealiatic,blv,0,0,0,0,0,0,0,0
BLVCKBEVST,blv,0,0,0,0,0,0,0,0
Blvck-snow,blv,2,2,546,420,546,0,420,0
blv-enriquejimenez,blv,42,0,3221,0,1929,1292,0,0
ericxoilactivi,blv,0,0,0,0,0,0,0,0
jyoti8018381180,blv,0,0,0,0,0,0,0,0
henryxoilacvi,blv,0,0,0,0,0,0,0,0
finnxoilactv,blv,0,0,0,0,0,0,0,0
Kinza125-noreen,blv,0,0,0,0,0,0,0,0
pcgalhardo,blv,0,0,0,0,0,0,0,0
blv-fernandafaria,blv,0,0,0,0,0,0,0,0
JeroBelvo,blv,0,0,0,0,0,0,0,0
royxoilactv,blv,0,0,0,0,0,0,0,0
gapxoilactivi,blv,0,0,0,0,0,0,0,0
0blv,blv,0,0,0,0,0,0,0,0
blv-anisa,blv,0,0,0,0,0,0,0,0
Godrenblv,blv,0,0,0,0,0,0,0,0
NikAtRealCreator,blv,0,0,0,0,0,0,0,0
blv-augustosilva,blv,0,0,0,0,0,0,0,0
blvsupport,blv,0,0,0,0,0,0,0,0
blv-lucasveiga,blv,0,0,0,0,0,0,0,0
alexxoilacvi,blv,0,0,0,0,0,0,0,0
Azuma-blv,blv,0,0,0,0,0,0,0,0
blv-o,blv,0,0,0,0,0,0,0,0
blvgarung,blv,0,0,0,0,0,0,0,0
blvgakhet,blv,0,0,0,0,0,0,0,0
isalechner,blv,0,0,0,0,0,0,0,0
BenBlv,blv,63,0,2300,0,1877,423,0,0
Kenji754,blv,0,0,0,0,0,0,0,0
adbaotv,blv,0,0,0,0,0,0,0,0
lethabo07tech,blv,0,4,0,877,0,0,877,0
blv-romygarcia,blv,0,0,0,0,0,0,0,0
blvck8822,blv,0,0,0,0,0,0,0,0
blv-jaderrubini,blv,0,0,0,0,0,0,0,0
BLVKTYO,blv,0,0,0,0,0,0,0,0
BlvckJoke,blv,0,0,0,0,0,0,0,0
Blvckboylavida,blv,0,0,0,0,0,0,0,0
blvddior,blv,0,0,0,0,0,0,0,0
BlvckOreo,blv,0,0,0,0,0,0,0,0
blvesboy,blv,0,0,0,0,0,0,0,0
blvin3542101,blv,0,0,0,0,0,0,0,0
BLV-Benjaminc,blv,0,0,0,0,0,0,0,0
Blvcknite,blv,48,0,3949,0,2435,1514,0,0
blvckzer0,blv,0,0,0,0,0,0,0,0
blvckk0,blv,0,0,0,0,0,0,0,0
BLVCKVLAD,blv,0,0,0,0,0,0,0,0
blvc1507,blv,0,0,0,0,0,0,0,0
blvdlucas,blv,0,0,0,0,0,0,0,0
Blvck24,blv,0,0,0,0,0,0,0,0
blvckpelumi,blv,0,0,0,0,0,0,0,0
blvck5torm,blv,0,0,0,0,0,0,0,0
blvsh,blv,0,0,0,0,0,0,0,0
blv-gabrielamelo,blv,0,0,0,0,0,0,0,0
blvckprsn,blv,0,0,0,0,0,0,0,0
BlvkUnknown,blv,0,0,0,0,0,0,0,0
blvety,blv,0,0,0,0,0,0,0,0
Blvckbloody,blv,0,0,0,0,0,0,0,0
blvck-child,blv,0,0,0,0,0,0,0,0
BLVCKSWANNNN,blv,0,0,0,0,0,0,0,0
BlvcKyra,blv,0,0,0,0,0,0,0,0
blvcksnowke,blv,0,0,0,0,0,0,0,0
blvckshp,blv,0,0,0,0,0,0,0,0
Blvckstyle,blv,0,0,0,0,0,0,0,0
blvpoo,blv,0,0,0,0,0,0,0,0
blvckS6,blv,0,0,0,0,0,0,0,0
blvck433,blv,0,0,0,0,0,0,0,0
blvck5tormz,blv,0,0,0,0,0,0,0,0
Blvckp90,blv,0,0,0,0,0,0,0,0
blvcktoxxine,blv,0,0,0,0,0,0,0,0
blvsre,blv,0,0,0,0,0,0,0,0
blvimaec,blv,0,0,0,0,0,0,0,0
blvvx,blv,0,0,0,0,0,0,0,0
blvckmonkey1204,blv,0,0,0,0,0,0,0,0
BLVCK777484,blv,0,0,0,0,0,0,0,0
blvckrvt,blv,0,0,0,0,0,0,0,0
blvckbee,blv,0,0,0,0,0,0,0,0
Blvr6,blv,0,0,0,0,0,0,0,0
Blvcks101,blv,0,0,0,0,0,0,0,0
blv-rubendiaz,blv,0,0,0,0,0,0,0,0
blvrek,blv,0,0,0,0,0,0,0,0
BlVNE1EPR,blv,0,0,0,0,0,0,0,0
blvdee,blv,0,0,0,0,0,0,0,0
blvidd,blv,0,0,0,0,0,0,0,0
blvckgreen,blv,0,0,0,0,0,0,0,0
BLVCKXPVNTHER,blv,0,0,0,0,0,0,0,0
BLVNKS,blv,0,0,0,0,0,0,0,0
blvck500,blv,0,0,0,0,0,0,0,0
blvander,blv,0,0,0,0,0,0,0,0
BLVCKSVGE,blv,0,0,0,0,0,0,0,0
BlvckGxld,blv,0,0,0,0,0,0,0,0
blvh,blv,0,0,0,0,0,0,0,0
blv001,blv,0,0,0,0,0,0,0,0
blv-Adrian-Lombera,blv,0,0,0,0,0,0,0,0
